adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.escapistthemovie.com/,14851,tt0961728,en,The Escapist,"Frank Perry is an institutionalized convict twelve years into a life sentence without parole. When his estranged daughter falls ill, he is determined to make peace with her before it's too late. He develops an ingenious escape plan, and recruits a dysfunctional band of escapists - misfits with a mutual dislike for one other but united by their desire to escape their hell hole of an existence.",10.430028,/eT9Wi6JTvuVYtBdGvMQ0bjfJgPv.jpg,"[{'name': 'Picture Farm', 'id': 2973}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",2008-06-20,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,5 Men. 4 Walls. 1 Plan.,The Escapist,False,6.4,79.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.mandabala.com/,18181,tt0912590,en,Manda Bala (Send a Bullet),"Manda Bala (Send a Bullet) is a cinematic bullet into the cerebral cortex, a documentary that unflinchingly exploring the cycles of violence that plague Brazil's upper and lower economic classes in fits of rampant corruption and violent kidnappings. The film chronicles these cycles by utilizing highly personalized stories that reflect the growing truth about Brazil's huge economic disparities.",0.507587,/fbTuZ342zJQIxJbactv6RlRpf1r.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2007-01-20,0.0,85.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Manda Bala (Send a Bullet),False,5.4,5.0
False,,"$1,200,000","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",http://ddpromo.ru/,97797,tt0477340,ru,Мертвые дочери,"In present-day Moscow ghosts of three little girls killed by their insane mother randomly pick a person to watch over for a three days. If during this ""probation period"" person's moral standards appear not to be high enough The Daughters then kill him using telekinesis.",0.355732,/n2vhOrSsrqZL5trWUTdku0cPPk0.jpg,"[{'name': 'Praktika Pictures', 'id': 9124}, {'name': 'Central Partnership', 'id': 9342}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2007-02-01,0.0,123.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Be Good Or Die,Dead Daughters,False,4.9,5.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,46786,tt0097521,en,Homer and Eddie,"A retarded man get help from a sociopathic woman when tries to reunite with his dying father, who years earlier disowned him.",1.027011,/aMY8AQwUbZnUtpG5NTZooo7cvhG.jpg,"[{'name': 'Kings Road Entertainment', 'id': 4255}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-08-17,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Homer and Eddie,False,5.6,11.0
False,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,289232,tt3009070,en,The Goob,"We’re in the middle of a heat-wave in Fenland England. Goob Taylor has spent each of his sixteen summers helping Mum run the transport cafe and harvest the surrounding beet fields. When Mum shacks up with swarthy stock-car supremo and ladies’ man gene Womack, Goob becomes an unwelcome side thought. However Goob’s world turns when exotic beet picker Eva arrives. Fuelled by her flirtatious comments, Goob dreams of better things.",1.310577,/vfhqRkz50ll5b0fEidUN4wIHvA6.jpg,"[{'name': 'BBC Films', 'id': 288}, {'name': 'British Film Institute (BFI)', 'id': 7281}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-09-25,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Goob,False,7.1,16.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,21512,tt0094764,en,The Blood of Heroes,"Set in a futuristic world where the only sport that has survived in a wasted society is the brutal game known as jugging. Sallow, the leader of a rag-tag team, has played in the main Leagues before, but was cast out because of indiscretions with a lady. However now joined by a talented newcomer, Kidda, an ambitious young peasant girl he and his team find they have one last chance for glory",10.3371,/k3EWlxE5t3F47Gfc4d9PiQZ6kjT.jpg,"[{'name': 'Handistom Investment', 'id': 3970}, {'name': 'Kings Road Entertainment', 'id': 4255}, {'name': 'Kamisha Corporation', 'id': 68152}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",1989-10-19,882290.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When juggers play there is only one way to live - THE HARD WAY!,The Blood of Heroes,False,5.9,32.0
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,12101,tt0070723,en,Soylent Green,"In an overpopulated futuristic Earth, a New York police detective finds himself marked for murder by government agents when he gets too close to a bizarre state secret involving the origins of a revolutionary and needed new foodstuff.",7.630456,/tIQVty3lbBzwuLemEDQic1Axfbd.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-04-19,3600000.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What is the secret of Soylent Green?,Soylent Green,False,6.8,305.0
False,,0,[],http://www.thefrankmorganproject.com/,295958,tt2990756,en,Sound of Redemption: The Frank Morgan Story,"This soulful documentary illuminates the hell-and- back life of the late, great L.A. alto sax legend Frank Morgan. A prodigy who was acclaimed as the natural heir to his bebop mentor, Charlie Parker, Morgan derailed his career with heroin, which led him into a life of crime. After decades in prison, he made an astonishing comeback, leaving behind recordings of deep, melancholy beauty. Framed by a tribute concert held in San Quentin, where Morgan’s 19-year-old Asian-American protégé, Grace Kelly, performs a heart-stopping version of “Over the Rainbow,” N.C. Heikin’s film is filled with revealing interviews with the colleagues, lovers, family and wives who accompanied Morgan on his long and rocky journey to redemption.",0.043929,/cFaNxdOzL47wb1M1hvIf0Vtd99u.jpg,[],[],2016-07-15,0.0,84.0,[],Released,,Sound of Redemption: The Frank Morgan Story,False,0.0,0.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,12278,tt0091991,en,Soul Man,"Soul Man is a comedy film made in 1986 about a man who undergoes racial transformation with pills to qualify for an African-American-only scholarship at Harvard Law School. It stars C. Thomas Howell, Rae Dawn Chong, Arye Gross, James Earl Jones, Leslie Nielsen, and Julia Louis-Dreyfus.",3.589199,/gf8FmcNSKLXHxhsgSRnlRpPpnHj.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-10-24,0.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy with heart and soul,Soul Man,False,5.4,42.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,433410,tt6354108,en,Selbstkritik eines bürgerlichen Hundes,A bourgeois dog confesses how he was transformed from being a filmmaker to being four-legged.,0.079173,/b9tECZJXzPTCepGulfuA5uGEuIo.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2017-01-29,0.0,99.0,[],Released,,Self-criticism of a Bourgeois Dog,False,0.0,0.0
False,,500000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'na",http://www.kill-list.com/,74725,tt1788391,en,Kill List,"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.",15.014569,/3MIEta9ptOegQAtawCgnwpCZsR.jpg,"[{'name': 'Rook Films', 'id': 16853}, {'name': 'Warp X', 'id': 17817}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2011-09-02,171760.0,95.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Kill List,False,6.0,214.0
False,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id'",,35801,tt1159984,en,Dr. Jekyll and Mr. Hyde,"Dr. Henry Jekyll is a well-regarded physician whose evenings are spent researching a rare and sacred Amazonian flower so potent it's said to literally separate the soul, giving life to man's Dark Self. The obsessive experiments to isolate its psychotropic properties happen to coincide with a series of brutal murders gripping the city with fear. Jekyll knows it's no coincidence. While his nights are lost to him, he awakens with bloody mementos and violent memories of the screams of his victims.",0.911584,/xzhA9I6xKO0e9K9jOqMSZcWhLob.jpg,[],[],2008-05-17,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone has a dark side,Dr. Jekyll and Mr. Hyde,False,4.2,7.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",,322922,tt3367686,en,Awaken,A random group of people wake up on an Island where they are being hunted down in a sinister plot to harvest their organs.,3.621457,/vGIMlpYuCUt17LhXcwBkF6t9ZVd.jpg,"[{'name': 'Archstone Pictures', 'id': 21139}, {'name': '7Heaven Productions', 'id': 54803}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-07,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Perfect Vacation,Awaken,False,3.6,23.0
False,,0,"[{'id': 16, 'name': 'Animation'}]",,13927,tt0096273,en,Tin Toy,"Babies are hardly monster-like, unless you're a toy. After escaping a drooling baby, Tinny realizes that he wants to be played with after all. But in the amount of time it takes him to discover this, the baby's attention moves on to other things only an infant could find interesting.",6.058028,/jjowaEDrgorhKKg6XcctRRpcKJ.jpg,"[{'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-08-01,0.0,5.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tin Toy,False,6.3,95.0
False,,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",,166888,tt0056468,it,I sequestrati di Altona,"A dying German magnate invites his youngest son and daughter-in-law home to discuss the future of the family's shipbuilding empire. There, the daughter-in-law stumbles upon a secret of the family's Nazi past.",0.524034,/eZwHrozxtn4bbaLNHU7qTdhpeKa.jpg,"[{'name': 'Titanus', 'id': 641}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1962-10-30,0.0,114.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,A Motion Picture As Unusual As The Roles of Its Academy Award Winning Stars!,The Condemned of Altona,False,9.0,1.0
False,,63000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://www.iwantcandy.com/,50359,tt1411704,en,Hop,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",8.904488,/avbiy6qaRMbfeI8HRpNg2HLaNwD.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Illumination Entertainment', 'id': 6704}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2011-03-30,183953723.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,"Candy, chicks and rock 'n' roll.",Hop,False,5.5,338.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,126127,tt0024484,en,Rafter Romance,"A working girl shares her apartment with an artist, taking the place in shifts.",0.275198,/gHF5KE8vn2U4TjYwgcVLdgEfoYd.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1933-09-01,0.0,73.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Rafter Romance,False,6.5,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,242920,tt0068642,en,The Glass House,"Adapted from a story by Truman Capote (""In Cold Blood""), the world of the prison convict is open to the viewer. As the story develops, one thing becomes clear. As in the outside world, there is a ""system""; and just as on the outside, there is accommodation, honesty, cynicism, violence and all the other factors that make up our society. The film follows the three newcomers, it records the grim, terrifying, sometimes fascinating events that occur.",0.223332,/9P5XM1YC0e0LbqmGjkH2JdUQaVq.jpg,"[{'name': 'Tomorrow Entertainment Inc.', 'id': 1925}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-02-04,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Glass House,False,4.8,2.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,21586,tt0196055,en,Robin Williams: A Night at the Met,"He's the Pavarotti of Puns, the Domingo of Drollery, the Caruso of Comedy--Robin Williams Live at New York's Metropolitan Opera House. It's comedy at the speed of light, with more LPMs than any comedy special ever. Robin Williams, at his most outrageous in a one-man assault on the funny bone. Strap yourself in for a flight on the ""Concorde of Comedy"" as you take off for the reaches of the absurd. Take a fantastic ride down with Williams' stream-of-consciousness as he shares his thoughts and impressions on everything from politics to parenthood. Comedy faster than a speeding bullet--Robin Williams Live!",1.196539,/cL8Iy29xfvaYdYNxHbzAbrYyqwQ.jpg,"[{'name': 'Sony Music Entertainmant', 'id': 4375}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-08-09,0.0,65.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Stand Up,Robin Williams: A Night at the Met,False,7.7,7.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,16875,tt0250292,en,Cheats,"While other kids buy into countless hours of studying just so they can get a mark in some teacher's report book, Handsome Davis sees it as nothing more than a system of control over your mind. That's why Handsome and his three best friends Sammy, Victor and the cribsheet genius Applebee have banded together and found ways to cheat on their tests all through their school years.",2.656003,/zImunmS5fFchvHwOUvAzDXjg8kk.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'FilmEngine', 'id': 816}, {'name': 'BenderSpink', 'id': 6363}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2002-10-31,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Where there's a will there's an ""A""",Cheats,False,5.6,28.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,117483,tt0079696,pl,Panny z Wilka,"Set in the late '20s. A thirtyish young man, who heads a small factory, faints at the funeral of a close friend. He decides to go home to his aunt and uncle for a while, but gets involved with a family of five women who had been in love with him at one time though he had apparently loved only one, who, unknown to him, has died since his departure. The women are mainly disillusioned with life or estranged from husbands while the youngest has a crush on him.",1.181015,/e8XM6OG216Kix6GU30GUmVyojHT.jpg,[],[],1979-09-04,0.0,,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Young Girls of Wilko,False,7.4,4.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,25680,tt0070077,en,The Friends of Eddie Coyle,"Eddie's friends are numerous, but the term friends is suspect. As a small time hood Eddie is about to go back to jail. In order to escape this fate he deals information on stolen guns to the feds. Simultaneously he is supplying arms to his bank robbing/kidnapping hoodlum chums. But who else is dealing with the feds? Who gets the blame for snitching on the bank robbers?",8.652856,/uIFYebUAbSPW6kw3NUnCbviI8q2.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-06-26,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Friends of Eddie Coyle,False,7.6,38.0
False,,"$531,374","[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",,995,tt0031971,en,Stagecoach,"A simple stagecoach trip is complicated by the fact that Geronimo is on the warpath in the area. The passengers on the coach include a drunken doctor, two women, a bank manager who has taken off with his client's money, and the famous Ringo Kid, among others.",7.970462,/wvyS90AJsztvX5wxpDSjURad9yl.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1939-03-02,1103757.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Danger holds the reins as the devil cracks the whip! Desperate men! Frontier women! Rising above their pasts in a West corrupted by violence and gun-fire!,Stagecoach,False,7.6,216.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,23817,tt0460721,en,The Big Bad Swim,"An adult swim class sets the stage for this sexually charged comedy-drama about love, loss, and second chances. Three strangers -- inextricably connected through personal heartbreak -- find themselves entering deep water as they learn that life isn't always about diving right in -- it's about getting your feet wet once in awhile.",1.231994,/r97GHAuhmR1765tXWwrKVy6t8Vx.jpg,"[{'name': 'Four Act Films', 'id': 4273}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-01-01,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life is about keeping your head above water.,The Big Bad Swim,False,6.1,6.0
